1	1063	19.748982
2	0	0.000000
3	0	0.000000
4	0	0.000000
5	0	0.000000
6	0	0.000000
7	0	0.000000
8	3	0.568503
9	0	0.000000
10	0	0.000000
11	0	0.000000
12	0	0.000000
13	1	0.034110
14	0	0.000000
15	0	0.000000
16	0	0.000000
17	0	0.000000
18	0	0.000000
19	0	0.000000
20	0	0.000000
21	0	0.000000
22	0	0.000000
23	0	0.000000
24	0	0.000000
25	0	0.000000
26	0	0.000000
27	0	0.000000
28	0	0.000000
29	0	0.000000
30	0	0.000000
31	0	0.000000
32	0	0.000000
33	0	0.000000
34	0	0.000000
35	0	0.000000
36	0	0.000000
37	0	0.000000
38	0	0.000000
39	0	0.000000
40	0	0.000000
41	0	0.000000
42	0	0.000000
43	0	0.000000
44	0	0.000000
45	0	0.000000
46	0	0.000000
47	0	0.000000
48	0	0.000000
49	0	0.000000
50	0	0.000000
51	0	0.000000
52	0	0.000000
53	0	0.000000
54	0	0.000000
55	0	0.000000
56	0	0.000000
57	0	0.000000
58	0	0.000000
59	0	0.000000
60	0	0.000000
61	0	0.000000
62	0	0.000000
63	0	0.000000
64	1	0.045602
65	0	0.000000
66	0	0.000000
67	0	0.000000
68	1	0.034455
69	5	0.424256
70	0	0.000000
71	36	12.791321
72	117	9.238176
73	34	2.577214
74	1	0.075800
75	0	0.000000
76	40	3.115086
77	175	15.305854
78	154	13.067087
79	134	15.338139
80	93	14.963432
81	106	15.451624
82	166	17.158459
83	19	2.250325
84	0	0.000000
85	0	0.000000
86	104	5.232241
87	3	0.370763
88	0	0.000000
89	0	0.000000
90	0	0.000000
91	0	0.000000
92	0	0.000000
93	0	0.000000
94	0	0.000000
95	0	0.000000
96	0	0.000000
97	0	0.000000
98	0	0.000000
99	0	0.000000
100	0	0.000000
101	0	0.000000
102	0	0.000000
103	0	0.000000
104	0	0.000000
105	0	0.000000
106	0	0.000000
107	0	0.000000
108	0	0.000000
109	10	2.584105
110	0	0.000000
111	0	0.000000
112	0	0.000000
113	0	0.000000
114	0	0.000000
115	0	0.000000
116	0	0.000000
117	0	0.000000
118	0	0.000000
119	0	0.000000
120	0	0.000000
121	0	0.000000
122	0	0.000000
123	0	0.000000
124	0	0.000000
125	0	0.000000
126	0	0.000000
127	0	0.000000
128	0	0.000000
129	0	0.000000
130	0	0.000000
131	0	0.000000
132	0	0.000000
133	0	0.000000
134	0	0.000000
135	0	0.000000
136	0	0.000000
137	0	0.000000
138	0	0.000000
139	0	0.000000
140	0	0.000000
141	1	0.058209
142	0	0.000000
143	0	0.000000
144	0	0.000000
145	0	0.000000
146	0	0.000000
147	0	0.000000
148	0	0.000000
149	0	0.000000
150	0	0.000000
151	2	0.312938
152	20	2.244091
153	64	12.841483
154	113	16.472014
155	8	0.770852
156	0	0.000000
157	0	0.000000
158	0	0.000000
159	0	0.000000
160	0	0.000000
161	11	1.432107
162	68	15.672249
163	103	15.545794
164	1	0.191630
165	0	0.000000
166	0	0.000000
167	0	0.000000
168	0	0.000000
169	0	0.000000
170	22	2.287879
171	2	0.344547
172	0	0.000000
173	0	0.000000
174	0	0.000000
175	0	0.000000
176	0	0.000000
177	0	0.000000
178	0	0.000000
179	0	0.000000
180	0	0.000000
181	0	0.000000
182	0	0.000000
183	0	0.000000
184	0	0.000000
185	0	0.000000
186	0	0.000000
187	0	0.000000
188	20	3.045553
189	0	0.000000
190	0	0.000000
191	0	0.000000
192	0	0.000000
193	0	0.000000
194	0	0.000000
195	0	0.000000
196	0	0.000000
197	0	0.000000
198	0	0.000000
199	0	0.000000
200	0	0.000000
201	0	0.000000
202	2	0.725749
203	43	9.524274
204	19	5.587014
205	6	0.544312
206	0	0.000000
207	0	0.000000
208	0	0.000000
209	19	1.988017
210	0	0.000000
211	0	0.000000
212	0	0.000000
213	0	0.000000
214	0	0.000000
