1	1155	22.422683
2	0	0.000000
3	0	0.000000
4	0	0.000000
5	0	0.000000
6	0	0.000000
7	0	0.000000
8	1	0.198018
9	0	0.000000
10	0	0.000000
11	0	0.000000
12	0	0.000000
13	0	0.000000
14	0	0.000000
15	0	0.000000
16	0	0.000000
17	0	0.000000
18	0	0.000000
19	0	0.000000
20	0	0.000000
21	0	0.000000
22	0	0.000000
23	0	0.000000
24	0	0.000000
25	0	0.000000
26	0	0.000000
27	0	0.000000
28	0	0.000000
29	0	0.000000
30	0	0.000000
31	0	0.000000
32	0	0.000000
33	0	0.000000
34	0	0.000000
35	0	0.000000
36	0	0.000000
37	1	0.068545
38	0	0.000000
39	0	0.000000
40	0	0.000000
41	0	0.000000
42	0	0.000000
43	0	0.000000
44	0	0.000000
45	0	0.000000
46	0	0.000000
47	0	0.000000
48	0	0.000000
49	0	0.000000
50	0	0.000000
51	0	0.000000
52	0	0.000000
53	0	0.000000
54	0	0.000000
55	0	0.000000
56	0	0.000000
57	0	0.000000
58	0	0.000000
59	0	0.000000
60	0	0.000000
61	0	0.000000
62	0	0.000000
63	0	0.000000
64	0	0.000000
65	0	0.000000
66	0	0.000000
67	0	0.000000
68	0	0.000000
69	1	0.088665
70	0	0.000000
71	30	11.138540
72	103	8.498294
73	29	2.297015
74	0	0.000000
75	0	0.000000
76	35	2.848211
77	165	15.079870
78	135	11.969775
79	139	16.625580
80	93	15.635989
81	66	10.053247
82	123	13.285241
83	29	3.589085
84	0	0.000000
85	0	0.000000
86	84	4.415988
87	2	0.258285
88	0	0.000000
89	0	0.000000
90	0	0.000000
91	0	0.000000
92	0	0.000000
93	0	0.000000
94	0	0.000000
95	0	0.000000
96	0	0.000000
97	0	0.000000
98	0	0.000000
99	0	0.000000
100	0	0.000000
101	0	0.000000
102	0	0.000000
103	0	0.000000
104	0	0.000000
105	0	0.000000
106	0	0.000000
107	0	0.000000
108	0	0.000000
109	4	1.080101
110	0	0.000000
111	0	0.000000
112	0	0.000000
113	0	0.000000
114	0	0.000000
115	0	0.000000
116	0	0.000000
117	0	0.000000
118	0	0.000000
119	0	0.000000
120	0	0.000000
121	0	0.000000
122	0	0.000000
123	0	0.000000
124	0	0.000000
125	0	0.000000
126	0	0.000000
127	0	0.000000
128	0	0.000000
129	0	0.000000
130	0	0.000000
131	0	0.000000
132	0	0.000000
133	0	0.000000
134	0	0.000000
135	0	0.000000
136	0	0.000000
137	0	0.000000
138	0	0.000000
139	0	0.000000
140	0	0.000000
141	0	0.000000
142	0	0.000000
143	0	0.000000
144	0	0.000000
145	0	0.000000
146	0	0.000000
147	2	0.036003
148	0	0.000000
